25-Feb-2008 00:19:32,25-Feb-2008 00:21:23,6
25-Feb-2008 00:22:46,25-Feb-2008 09:34:12,10
25-Feb-2008 09:37:16,25-Feb-2008 09:38:02,4
25-Feb-2008 09:49:23,25-Feb-2008 09:53:28,13
25-Feb-2008 09:57:21,25-Feb-2008 10:01:30,19
25-Feb-2008 10:02:27,25-Feb-2008 10:12:41,5
25-Feb-2008 10:19:05,25-Feb-2008 16:55:37,1
25-Feb-2008 16:58:44,25-Feb-2008 16:59:55,20
25-Feb-2008 17:00:30,25-Feb-2008 17:01:33,4
25-Feb-2008 17:19:23,25-Feb-2008 21:55:26,25
25-Feb-2008 17:54:55,25-Feb-2008 17:55:58,17
25-Feb-2008 18:31:53,25-Feb-2008 18:33:37,4
25-Feb-2008 19:40:26,25-Feb-2008 20:22:58,15
25-Feb-2008 20:23:11,25-Feb-2008 20:23:35,17
25-Feb-2008 20:23:54,25-Feb-2008 20:46:27,3
25-Feb-2008 21:51:29,25-Feb-2008 21:52:36,4
25-Feb-2008 21:55:32,25-Feb-2008 21:59:07,16
25-Feb-2008 23:05:34,25-Feb-2008 23:19:10,18
25-Feb-2008 23:21:14,26-Feb-2008 09:15:30,10
25-Feb-2008 23:22:38,25-Feb-2008 23:24:38,6
25-Feb-2008 23:28:30,25-Feb-2008 23:29:14,4
26-Feb-2008 00:39:24,26-Feb-2008 00:39:39,4
26-Feb-2008 03:13:39,26-Feb-2008 03:14:40,4
26-Feb-2008 08:35:59,26-Feb-2008 08:36:38,4
26-Feb-2008 09:15:40,26-Feb-2008 09:19:00,4
26-Feb-2008 09:26:42,26-Feb-2008 09:29:08,13
26-Feb-2008 09:48:07,26-Feb-2008 09:58:56,5
26-Feb-2008 10:05:59,26-Feb-2008 20:34:20,1
26-Feb-2008 20:36:41,26-Feb-2008 22:11:29,25
26-Feb-2008 21:02:34,26-Feb-2008 21:04:01,4
26-Feb-2008 21:39:22,26-Feb-2008 21:40:12,17
26-Feb-2008 22:55:59,26-Feb-2008 22:58:50,4
26-Feb-2008 22:59:36,26-Feb-2008 23:00:34,6
26-Feb-2008 23:01:33,27-Feb-2008 08:00:48,10
27-Feb-2008 05:29:11,27-Feb-2008 05:30:25,4
27-Feb-2008 08:01:22,27-Feb-2008 08:02:58,13
27-Feb-2008 08:13:55,27-Feb-2008 08:16:06,4
27-Feb-2008 08:16:45,27-Feb-2008 08:27:19,5
27-Feb-2008 08:34:24,27-Feb-2008 18:59:03,1
27-Feb-2008 18:59:55,27-Feb-2008 19:19:07,15
27-Feb-2008 19:19:51,27-Feb-2008 19:20:10,17
27-Feb-2008 23:03:22,27-Feb-2008 23:05:40,4
27-Feb-2008 23:06:09,27-Feb-2008 23:14:26,19
28-Feb-2008 00:08:57,28-Feb-2008 00:10:45,6
28-Feb-2008 00:11:05,28-Feb-2008 00:13:58,4
28-Feb-2008 00:16:15,28-Feb-2008 09:48:33,10
28-Feb-2008 07:06:27,28-Feb-2008 07:07:24,4
28-Feb-2008 09:48:55,28-Feb-2008 09:49:32,4
28-Feb-2008 09:49:58,28-Feb-2008 09:51:46,13
28-Feb-2008 10:35:24,28-Feb-2008 10:37:49,4
28-Feb-2008 10:38:00,28-Feb-2008 10:49:22,5
28-Feb-2008 10:58:02,28-Feb-2008 18:34:57,1
28-Feb-2008 18:35:21,28-Feb-2008 18:37:49,16
28-Feb-2008 18:48:01,28-Feb-2008 18:48:51,4
28-Feb-2008 18:49:19,28-Feb-2008 18:51:27,6
28-Feb-2008 18:53:26,28-Feb-2008 21:35:30,1
28-Feb-2008 21:40:40,28-Feb-2008 21:42:22,4
28-Feb-2008 22:20:56,28-Feb-2008 22:21:22,16
28-Feb-2008 23:21:40,28-Feb-2008 23:23:18,6
28-Feb-2008 23:23:35,28-Feb-2008 23:24:25,4
28-Feb-2008 23:24:40,29-Feb-2008 10:20:47,10
29-Feb-2008 08:03:13,29-Feb-2008 08:04:22,4
29-Feb-2008 10:22:46,29-Feb-2008 10:26:49,13
29-Feb-2008 10:30:01,29-Feb-2008 10:30:37,4
29-Feb-2008 10:30:55,29-Feb-2008 10:40:45,5
29-Feb-2008 10:48:43,29-Feb-2008 18:18:34,1
29-Feb-2008 18:41:13,29-Feb-2008 19:21:59,1
29-Feb-2008 19:24:05,29-Feb-2008 19:25:05,4
29-Feb-2008 19:41:22,29-Feb-2008 19:44:13,18
29-Feb-2008 19:44:50,29-Feb-2008 20:59:56,15
29-Feb-2008 22:03:06,02-Mar-2008 19:37:56,1
02-Mar-2008 20:32:09,02-Mar-2008 20:34:45,22
02-Mar-2008 20:35:53,02-Mar-2008 20:37:02,6
02-Mar-2008 20:37:05,02-Mar-2008 20:37:41,4
02-Mar-2008 20:57:26,02-Mar-2008 21:01:27,16
02-Mar-2008 21:49:34,02-Mar-2008 21:50:09,23
02-Mar-2008 21:57:57,02-Mar-2008 22:03:12,4
02-Mar-2008 22:03:51,03-Mar-2008 08:49:59,10
03-Mar-2008 08:50:25,03-Mar-2008 08:52:12,4
03-Mar-2008 09:01:32,03-Mar-2008 09:03:18,13
03-Mar-2008 09:17:14,03-Mar-2008 09:32:32,5
03-Mar-2008 09:44:52,04-Mar-2008 09:08:02,1
04-Mar-2008 09:08:26,04-Mar-2008 09:10:00,6
04-Mar-2008 09:10:38,04-Mar-2008 09:11:33,4
04-Mar-2008 09:15:43,04-Mar-2008 18:20:12,1
04-Mar-2008 18:20:29,04-Mar-2008 18:23:27,4
04-Mar-2008 18:24:10,04-Mar-2008 18:25:39,22
04-Mar-2008 18:28:05,04-Mar-2008 18:29:10,6
04-Mar-2008 18:30:26,04-Mar-2008 23:43:46,1
04-Mar-2008 23:44:21,04-Mar-2008 23:45:21,4
04-Mar-2008 23:46:11,04-Mar-2008 23:46:42,23
04-Mar-2008 23:52:12,04-Mar-2008 23:52:48,17
05-Mar-2008 00:01:19,05-Mar-2008 00:04:45,4
05-Mar-2008 00:18:01,05-Mar-2008 00:19:54,6
05-Mar-2008 00:20:27,05-Mar-2008 00:21:32,4
05-Mar-2008 00:21:43,05-Mar-2008 09:28:27,10
05-Mar-2008 06:00:13,05-Mar-2008 06:01:08,4
05-Mar-2008 09:28:50,05-Mar-2008 09:29:38,4
05-Mar-2008 09:29:55,05-Mar-2008 09:31:31,13
05-Mar-2008 09:45:37,05-Mar-2008 09:53:46,5
05-Mar-2008 10:11:38,05-Mar-2008 19:48:47,1
05-Mar-2008 19:51:28,05-Mar-2008 20:26:59,15
05-Mar-2008 20:13:14,05-Mar-2008 20:14:35,4
05-Mar-2008 23:07:01,05-Mar-2008 23:08:21,4
05-Mar-2008 23:30:36,05-Mar-2008 23:32:31,6
05-Mar-2008 23:32:46,05-Mar-2008 23:33:19,4
05-Mar-2008 23:33:38,06-Mar-2008 08:39:21,10
06-Mar-2008 04:38:02,06-Mar-2008 04:38:56,4
06-Mar-2008 08:39:34,06-Mar-2008 08:40:18,4
06-Mar-2008 09:04:04,06-Mar-2008 09:09:55,13
06-Mar-2008 09:38:47,06-Mar-2008 09:43:12,4
06-Mar-2008 10:23:13,06-Mar-2008 10:31:04,5
06-Mar-2008 10:37:28,06-Mar-2008 17:41:27,1
06-Mar-2008 17:46:01,06-Mar-2008 17:46:29,17
06-Mar-2008 18:52:41,06-Mar-2008 18:53:54,4
06-Mar-2008 18:54:03,06-Mar-2008 19:38:33,15
06-Mar-2008 19:40:02,06-Mar-2008 19:40:26,17
06-Mar-2008 19:53:36,06-Mar-2008 19:57:49,19
06-Mar-2008 20:05:14,06-Mar-2008 20:12:33,18
06-Mar-2008 21:34:40,06-Mar-2008 21:37:25,16
06-Mar-2008 21:37:33,06-Mar-2008 21:37:57,17
06-Mar-2008 22:44:14,06-Mar-2008 22:47:12,4
06-Mar-2008 23:14:41,06-Mar-2008 23:17:08,6
06-Mar-2008 23:17:37,06-Mar-2008 23:18:25,4
06-Mar-2008 23:18:33,07-Mar-2008 08:39:00,10
07-Mar-2008 06:59:52,07-Mar-2008 07:00:40,4
07-Mar-2008 08:44:08,07-Mar-2008 08:45:17,4
07-Mar-2008 08:49:12,07-Mar-2008 08:49:53,17
07-Mar-2008 08:50:10,07-Mar-2008 08:51:44,13
07-Mar-2008 09:07:38,07-Mar-2008 09:16:41,5
07-Mar-2008 09:28:59,08-Mar-2008 01:08:05,1
08-Mar-2008 01:11:53,08-Mar-2008 01:12:43,17
08-Mar-2008 03:21:30,08-Mar-2008 03:23:12,4
08-Mar-2008 03:26:01,08-Mar-2008 08:20:26,10
08-Mar-2008 08:20:48,08-Mar-2008 08:21:51,4
08-Mar-2008 08:21:53,08-Mar-2008 08:22:52,17
08-Mar-2008 08:33:06,08-Mar-2008 08:36:08,4
08-Mar-2008 10:00:23,08-Mar-2008 10:01:50,4
08-Mar-2008 10:02:20,08-Mar-2008 10:26:08,10
08-Mar-2008 10:26:21,08-Mar-2008 10:29:34,13
08-Mar-2008 11:12:22,08-Mar-2008 11:15:27,4
08-Mar-2008 11:15:42,08-Mar-2008 11:24:31,5
08-Mar-2008 11:35:57,10-Mar-2008 06:19:24,1
10-Mar-2008 06:21:27,10-Mar-2008 08:34:39,10
10-Mar-2008 08:35:03,10-Mar-2008 08:36:02,4
10-Mar-2008 08:49:48,10-Mar-2008 08:51:57,4
10-Mar-2008 09:25:57,10-Mar-2008 09:27:24,13
10-Mar-2008 09:35:34,10-Mar-2008 09:41:41,18
10-Mar-2008 09:46:55,10-Mar-2008 09:57:53,5
10-Mar-2008 10:28:58,10-Mar-2008 19:23:56,1
10-Mar-2008 19:24:50,10-Mar-2008 19:25:44,4
10-Mar-2008 19:33:35,10-Mar-2008 20:10:42,15
10-Mar-2008 20:10:53,10-Mar-2008 20:11:24,17
10-Mar-2008 20:52:59,10-Mar-2008 20:55:01,4
10-Mar-2008 21:31:57,10-Mar-2008 21:34:53,17
10-Mar-2008 22:03:17,10-Mar-2008 22:04:00,4
10-Mar-2008 22:05:36,11-Mar-2008 08:43:44,10
11-Mar-2008 06:51:36,11-Mar-2008 06:53:02,4
11-Mar-2008 09:00:48,11-Mar-2008 09:02:15,4
11-Mar-2008 09:15:38,11-Mar-2008 09:18:23,4
11-Mar-2008 09:18:38,11-Mar-2008 09:29:06,5
11-Mar-2008 09:33:30,11-Mar-2008 17:57:50,1
11-Mar-2008 17:58:06,11-Mar-2008 18:12:51,15
11-Mar-2008 18:16:02,11-Mar-2008 18:16:30,17
11-Mar-2008 18:29:55,11-Mar-2008 18:30:43,4
11-Mar-2008 18:34:57,11-Mar-2008 20:42:24,1
11-Mar-2008 20:48:09,11-Mar-2008 20:53:15,17
11-Mar-2008 21:13:47,11-Mar-2008 21:14:13,17
11-Mar-2008 21:51:57,11-Mar-2008 21:53:05,4
11-Mar-2008 21:53:31,12-Mar-2008 08:41:25,10
12-Mar-2008 03:04:56,12-Mar-2008 03:05:52,4
12-Mar-2008 08:41:34,12-Mar-2008 08:42:58,4
12-Mar-2008 09:48:38,12-Mar-2008 09:52:19,13
12-Mar-2008 09:59:24,12-Mar-2008 09:59:52,17
12-Mar-2008 11:02:08,12-Mar-2008 11:04:33,4
12-Mar-2008 11:09:39,12-Mar-2008 12:21:38,1
12-Mar-2008 12:41:17,12-Mar-2008 12:47:04,5
12-Mar-2008 12:53:59,13-Mar-2008 00:53:37,1
13-Mar-2008 00:54:16,13-Mar-2008 00:56:11,16
13-Mar-2008 01:18:35,13-Mar-2008 01:21:26,4
13-Mar-2008 01:23:56,13-Mar-2008 08:22:10,10
13-Mar-2008 06:28:00,13-Mar-2008 06:29:10,4
13-Mar-2008 08:22:17,13-Mar-2008 08:23:02,4
13-Mar-2008 09:19:46,13-Mar-2008 09:21:15,13
13-Mar-2008 09:40:53,13-Mar-2008 09:47:52,5
13-Mar-2008 09:57:29,13-Mar-2008 17:50:41,1
13-Mar-2008 17:53:10,13-Mar-2008 17:54:11,4
13-Mar-2008 18:39:18,13-Mar-2008 18:40:05,16
13-Mar-2008 19:07:20,13-Mar-2008 20:28:08,25
13-Mar-2008 20:31:24,13-Mar-2008 20:33:23,4
13-Mar-2008 20:34:13,14-Mar-2008 00:38:02,1
14-Mar-2008 00:38:13,14-Mar-2008 00:39:11,4
14-Mar-2008 00:45:01,14-Mar-2008 08:58:49,10
14-Mar-2008 05:29:09,14-Mar-2008 05:43:33,4
14-Mar-2008 09:12:51,14-Mar-2008 09:14:13,4
14-Mar-2008 09:15:01,14-Mar-2008 09:18:16,13
14-Mar-2008 09:57:12,14-Mar-2008 10:00:51,4
14-Mar-2008 10:31:08,14-Mar-2008 10:42:06,5
14-Mar-2008 10:48:53,14-Mar-2008 17:13:38,1
14-Mar-2008 17:13:53,14-Mar-2008 17:15:27,16
14-Mar-2008 17:19:58,14-Mar-2008 17:20:59,4
14-Mar-2008 17:55:14,14-Mar-2008 22:55:11,1
14-Mar-2008 22:55:39,14-Mar-2008 22:57:58,16
14-Mar-2008 23:04:20,14-Mar-2008 23:05:15,4
14-Mar-2008 23:57:05,14-Mar-2008 23:58:06,4
14-Mar-2008 23:59:37,15-Mar-2008 09:53:24,10
15-Mar-2008 04:06:49,15-Mar-2008 04:07:52,4
15-Mar-2008 08:59:43,15-Mar-2008 09:00:31,4
15-Mar-2008 10:07:07,15-Mar-2008 10:09:28,4
15-Mar-2008 10:09:41,15-Mar-2008 10:11:58,13
15-Mar-2008 10:40:17,15-Mar-2008 10:41:44,4
15-Mar-2008 12:36:19,15-Mar-2008 12:37:18,4
15-Mar-2008 13:41:35,15-Mar-2008 13:43:13,16
15-Mar-2008 14:30:30,15-Mar-2008 14:32:01,4
15-Mar-2008 14:34:50,15-Mar-2008 14:46:27,5
15-Mar-2008 15:39:17,15-Mar-2008 15:41:15,22
15-Mar-2008 15:41:39,15-Mar-2008 15:46:38,19
15-Mar-2008 15:46:47,15-Mar-2008 15:47:00,16
15-Mar-2008 16:10:05,15-Mar-2008 16:13:03,18
15-Mar-2008 18:01:29,15-Mar-2008 18:05:07,23
15-Mar-2008 18:15:12,15-Mar-2008 18:39:46,15
15-Mar-2008 18:55:10,15-Mar-2008 18:55:45,17
15-Mar-2008 19:32:30,15-Mar-2008 19:34:34,23
15-Mar-2008 19:44:01,15-Mar-2008 19:44:59,4
15-Mar-2008 19:45:12,16-Mar-2008 00:29:53,1
16-Mar-2008 00:31:55,16-Mar-2008 00:36:48,16
16-Mar-2008 01:30:31,16-Mar-2008 01:31:06,4
16-Mar-2008 01:31:27,16-Mar-2008 09:06:12,10
16-Mar-2008 09:06:31,16-Mar-2008 09:07:41,4
16-Mar-2008 09:19:59,16-Mar-2008 09:23:10,4
16-Mar-2008 10:03:54,16-Mar-2008 10:05:36,13
16-Mar-2008 10:42:03,16-Mar-2008 10:49:59,5
16-Mar-2008 11:27:49,16-Mar-2008 21:37:31,1
16-Mar-2008 21:38:04,16-Mar-2008 21:39:05,4
16-Mar-2008 22:02:53,17-Mar-2008 08:10:20,10
16-Mar-2008 22:47:14,16-Mar-2008 22:48:01,4
17-Mar-2008 05:44:23,17-Mar-2008 05:45:09,4
17-Mar-2008 08:29:59,17-Mar-2008 08:31:09,4
17-Mar-2008 08:31:58,17-Mar-2008 08:33:12,13
17-Mar-2008 08:54:13,17-Mar-2008 09:05:56,5
17-Mar-2008 09:09:16,17-Mar-2008 09:14:18,4
17-Mar-2008 09:16:17,17-Mar-2008 19:11:51,1
17-Mar-2008 19:13:03,17-Mar-2008 19:14:10,4
17-Mar-2008 19:43:50,17-Mar-2008 20:15:37,15
17-Mar-2008 20:04:57,17-Mar-2008 20:07:01,4
17-Mar-2008 20:17:08,17-Mar-2008 20:17:17,17
17-Mar-2008 21:33:41,17-Mar-2008 21:33:58,17
17-Mar-2008 22:26:15,17-Mar-2008 22:27:09,4
18-Mar-2008 00:48:12,18-Mar-2008 00:49:08,4
18-Mar-2008 00:49:08,18-Mar-2008 00:50:39,6
18-Mar-2008 00:51:48,18-Mar-2008 07:48:30,10
18-Mar-2008 06:23:14,18-Mar-2008 06:23:59,4
18-Mar-2008 08:15:09,18-Mar-2008 08:19:21,4
18-Mar-2008 08:20:32,18-Mar-2008 08:23:41,13
18-Mar-2008 08:39:32,18-Mar-2008 08:52:29,5
18-Mar-2008 09:14:20,18-Mar-2008 18:00:27,1
18-Mar-2008 18:00:59,18-Mar-2008 18:08:18,4
18-Mar-2008 18:21:36,18-Mar-2008 18:23:42,4
18-Mar-2008 18:25:00,18-Mar-2008 23:39:56,1
19-Mar-2008 00:40:31,19-Mar-2008 00:42:07,4
19-Mar-2008 00:42:16,19-Mar-2008 00:43:40,6
19-Mar-2008 00:44:11,19-Mar-2008 08:43:24,10
19-Mar-2008 07:50:59,19-Mar-2008 07:51:58,4
19-Mar-2008 09:38:13,19-Mar-2008 09:44:21,13
19-Mar-2008 09:48:29,19-Mar-2008 09:49:10,4
19-Mar-2008 09:49:25,19-Mar-2008 10:00:23,5
19-Mar-2008 10:08:27,19-Mar-2008 17:15:16,1
19-Mar-2008 17:19:28,19-Mar-2008 17:22:04,5
19-Mar-2008 17:26:39,19-Mar-2008 20:20:07,1
19-Mar-2008 20:46:18,19-Mar-2008 20:49:01,4
19-Mar-2008 21:49:08,19-Mar-2008 21:51:46,4
19-Mar-2008 21:52:25,19-Mar-2008 21:53:56,6
19-Mar-2008 21:54:29,20-Mar-2008 08:31:02,10
20-Mar-2008 00:35:06,20-Mar-2008 00:36:00,4
20-Mar-2008 06:57:53,20-Mar-2008 06:58:39,4
20-Mar-2008 08:45:41,20-Mar-2008 08:47:06,4
20-Mar-2008 09:11:55,20-Mar-2008 09:15:14,13
20-Mar-2008 09:42:26,20-Mar-2008 09:50:22,5
20-Mar-2008 09:56:46,20-Mar-2008 22:49:41,1
20-Mar-2008 22:51:10,20-Mar-2008 22:55:31,4
20-Mar-2008 23:36:23,20-Mar-2008 23:41:10,4
20-Mar-2008 23:56:36,20-Mar-2008 23:58:08,6
20-Mar-2008 23:58:42,20-Mar-2008 23:59:26,4
20-Mar-2008 23:59:37,21-Mar-2008 09:04:25,10
21-Mar-2008 03:49:45,21-Mar-2008 03:50:46,4
21-Mar-2008 08:30:56,21-Mar-2008 08:31:35,4
21-Mar-2008 09:13:21,21-Mar-2008 09:15:32,4
21-Mar-2008 09:17:46,21-Mar-2008 09:24:43,5
21-Mar-2008 09:42:28,21-Mar-2008 15:51:38,1
21-Mar-2008 15:51:57,21-Mar-2008 15:53:09,4
21-Mar-2008 17:03:48,21-Mar-2008 18:05:17,10
21-Mar-2008 18:24:23,21-Mar-2008 18:25:05,4
